"n_tested","n_significant","true_positives","false_positives","n_true_de","sensitivity","precision","empirical_fdr","nominal_fdr","avg_precision","sens_exclusive","sens_low_abund","sig_excl_rescued","n_excl_kept","n_exclusive_added","excl_admit_fpr","norm_used","batch_in_model","shrink_applied","common_disp","arm","rep","scenario_row","exclusive_cpm","n_per_group","median_lib"
4655,140,133,7,1720,0.0773255813953488,0.95,0.05,0.05,0.218917730501992,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.719018075824622,"edger_default",46,1,0.1,5,965633
7472,116,96,20,1720,0.0558139534883721,0.827586206896552,0.172413793103448,0.1,0.189933991642287,0,0.00254452926208651,0,1,0,NA,"TMMwsp",TRUE,FALSE,1.2645950414967,"ablate_exclusive",46,2,0.5,5,751590.5
3743,100,86,14,1720,0.05,0.86,0.14,0.05,0.162686712922216,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.810250795587146,"edger_default",46,2,0.5,5,751590.5
13123,176,168,8,1720,0.0976744186046512,0.954545454545455,0.0454545454545455,0.1,0.271499925645783,0,0,0,80,3617,0.97954105612386,"TMMwsp",TRUE,FALSE,1.21024068756344,"ctc_pipeline",46,3,1,5,1059203
9506,185,176,9,1720,0.102325581395349,0.951351351351351,0.0486486486486487,0.1,0.260119328333782,0,0,0,6,0,NA,"TMMwsp",TRUE,FALSE,1.14774585800861,"ablate_exclusive",46,3,1,5,1059203
5066,167,161,6,1720,0.0936046511627907,0.964071856287425,0.0359281437125748,0.05,0.239588201492111,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.709453294084186,"edger_default",46,3,1,5,1059203
12684,121,121,0,1720,0.0703488372093023,1,0,0.1,0.272733000450875,0,0,0,87,3595,0.979415855354659,"TMMwsp",TRUE,FALSE,1.26979648662476,"ctc_pipeline",46,4,2,5,936399.5
9089,141,137,4,1720,0.0796511627906977,0.971631205673759,0.0283687943262411,0.1,0.253815228562021,0,0,0,13,0,NA,"TMMwsp",TRUE,FALSE,1.20945014549055,"ablate_exclusive",46,4,2,5,936399.5
4824,132,130,2,1720,0.0755813953488372,0.984848484848485,0.0151515151515152,0.05,0.231903506200759,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.768906739600335,"edger_default",46,4,2,5,936399.5
12715,122,116,6,1720,0.0674418604651163,0.950819672131147,0.0491803278688525,0.1,0.273584888688753,0,0,0,115,3615,0.982295988934993,"TMMwsp",TRUE,FALSE,1.28559965499128,"ctc_pipeline",46,5,5,5,953176.5
9100,131,123,8,1720,0.0715116279069767,0.938931297709924,0.0610687022900763,0.1,0.253814088358367,0,0,0,51,0,NA,"TMMwsp",TRUE,FALSE,1.22541876641168,"ablate_exclusive",46,5,5,5,953176.5
4727,124,119,5,1720,0.0691860465116279,0.959677419354839,0.0403225806451613,0.05,0.204699847555329,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.758712616026822,"edger_default",46,5,5,5,953176.5
12616,134,129,5,1720,0.075,0.962686567164179,0.0373134328358209,0.1,0.302954228560763,0.00833333333333333,0.00249376558603491,0,118,3685,0.99348710990502,"TMMwsp",TRUE,FALSE,1.25541453596405,"ctc_pipeline",46,6,10,5,954494.5
8931,149,144,5,1720,0.0837209302325581,0.966442953020134,0.0335570469798658,0.1,0.28658548241679,0.0416666666666667,0.00249376558603491,0,94,0,NA,"TMMwsp",TRUE,FALSE,1.19162697945481,"ablate_exclusive",46,6,10,5,954494.5
4655,138,133,5,1720,0.0773255813953488,0.963768115942029,0.036231884057971,0.05,0.223280194474792,0.0416666666666667,0.00249376558603491,0,19,0,NA,"TMM",TRUE,FALSE,0.749911549168435,"edger_default",46,6,10,5,954494.5
13580,305,289,16,1720,0.168023255813953,0.947540983606557,0.0524590163934426,0.1,0.360317336495554,0.85,0.00251256281407035,1,120,3328,0.999399038461538,"TMMwsp",TRUE,FALSE,1.18090233458418,"ctc_pipeline",46,7,20,5,1193009
10252,323,303,20,1720,0.176162790697674,0.938080495356037,0.0619195046439628,0.1,0.347448345091533,0.866666666666667,0.00251256281407035,0,118,0,NA,"TMMwsp",TRUE,FALSE,1.12979706192806,"ablate_exclusive",46,7,20,5,1193009
5840,298,278,20,1720,0.161627906976744,0.932885906040268,0.0671140939597315,0.05,0.311872604610979,0.791666666666667,0,0,99,0,NA,"TMM",TRUE,FALSE,0.738009186089433,"edger_default",46,7,20,5,1193009
12340,257,242,15,1720,0.140697674418605,0.941634241245136,0.0583657587548638,0.1,0.331174397921844,0.975,0,0,120,3557,1,"TMMwsp",TRUE,FALSE,1.296010529971,"ctc_pipeline",46,8,50,5,580214.5
8783,289,261,28,1720,0.151744186046512,0.903114186851211,0.0968858131487889,0.1,0.316270460145651,0.983333333333333,0,0,120,0,NA,"TMMwsp",TRUE,FALSE,1.23689547771754,"ablate_exclusive",46,8,50,5,580214.5
4080,264,245,19,1720,0.142441860465116,0.928030303030303,0.071969696969697,0.05,0.275549131355773,0.958333333333333,0,0,115,0,NA,"TMM",TRUE,FALSE,0.676188186264181,"edger_default",46,8,50,5,580214.5
12846,142,133,9,1720,0.0773255813953488,0.936619718309859,0.0633802816901408,0.1,0.264604387059954,0,0.00264550264550265,0,14,3587,0.996097017005855,"TMMwsp",TRUE,FALSE,1.25779384306662,"ctc_pipeline",47,1,0.1,5,996785
9259,162,148,14,1720,0.086046511627907,0.91358024691358,0.0864197530864197,0.1,0.252738048304747,0,0.00264550264550265,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.2066269249472,"ablate_exclusive",47,1,0.1,5,996785
4972,146,138,8,1720,0.0802325581395349,0.945205479452055,0.0547945205479452,0.05,0.231449485685597,0,0.00264550264550265,0,0,0,NA,"TMM",TRUE,FALSE,0.769469988977121,"edger_default",47,1,0.1,5,996785
12279,112,108,4,1720,0.0627906976744186,0.964285714285714,0.0357142857142857,0.1,0.238828750916219,0,0,0,46,3700,0.987567567567568,"TMMwsp",TRUE,FALSE,1.28277022787309,"ctc_pipeline",47,2,0.5,5,787380.5
8579,126,120,6,1720,0.0697674418604651,0.952380952380952,0.0476190476190476,0.1,0.227370499727727,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.22014880159069,"ablate_exclusive",47,2,0.5,5,787380.5
4325,119,113,6,1720,0.0656976744186046,0.949579831932773,0.0504201680672269,0.05,0.206334318287182,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.733696115488212,"edger_default",47,2,0.5,5,787380.5
11723,101,97,4,1720,0.0563953488372093,0.96039603960396,0.0396039603960396,0.1,0.219371685046148,0,0,0,55,3846,0.985959438377535,"TMMwsp",TRUE,FALSE,1.35691798642724,"ctc_pipeline",47,3,1,5,656865.5
7877,128,115,13,1720,0.0668604651162791,0.8984375,0.1015625,0.1,0.207451215692693,0,0,0,1,0,NA,"TMMwsp",TRUE,FALSE,1.28552076089834,"ablate_exclusive",47,3,1,5,656865.5
3632,119,110,9,1720,0.063953488372093,0.92436974789916,0.0756302521008403,0.05,0.185368064064033,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.739912452920478,"edger_default",47,3,1,5,656865.5
11248,91,83,8,1720,0.0482558139534884,0.912087912087912,0.0879120879120879,0.1,0.219676067626526,0,0,0,77,3875,0.981161290322581,"TMMwsp",TRUE,FALSE,1.45767254553853,"ctc_pipeline",47,4,2,5,887835.5
7373,105,95,10,1720,0.0552325581395349,0.904761904761905,0.0952380952380952,0.1,0.202515749471639,0,0,0,4,0,NA,"TMMwsp",TRUE,FALSE,1.3779069357221,"ablate_exclusive",47,4,2,5,887835.5
3558,96,88,8,1720,0.0511627906976744,0.916666666666667,0.0833333333333333,0.05,0.176800952324074,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.84166206552176,"edger_default",47,4,2,5,887835.5
12666,126,119,7,1720,0.0691860465116279,0.944444444444444,0.0555555555555556,0.1,0.288699488422559,0,0,0,115,3691,0.982118667027906,"TMMwsp",TRUE,FALSE,1.241195935977,"ctc_pipeline",47,5,5,5,1003472
8975,142,130,12,1720,0.0755813953488372,0.915492957746479,0.0845070422535211,0.1,0.266052118306361,0,0,0,49,0,NA,"TMMwsp",TRUE,FALSE,1.17989367876944,"ablate_exclusive",47,5,5,5,1003472
4671,132,125,7,1720,0.0726744186046512,0.946969696969697,0.053030303030303,0.05,0.225535466543743,0,0,0,1,0,NA,"TMM",TRUE,FALSE,0.726456302227415,"edger_default",47,5,5,5,1003472
12513,123,119,4,1720,0.0691860465116279,0.967479674796748,0.032520325203252,0.1,0.291974024909383,0.0333333333333333,0,0,116,3640,0.989010989010989,"TMMwsp",TRUE,FALSE,1.28497661945139,"ctc_pipeline",47,6,10,5,914521.5
8873,135,130,5,1720,0.0755813953488372,0.962962962962963,0.037037037037037,0.1,0.272823731164008,0.0333333333333333,0,0,76,0,NA,"TMMwsp",TRUE,FALSE,1.21581271572708,"ablate_exclusive",47,6,10,5,914521.5
4647,137,133,4,1720,0.0773255813953488,0.970802919708029,0.0291970802919708,0.05,0.223663144592583,0.0333333333333333,0,0,9,0,NA,"TMM",TRUE,FALSE,0.771977398240942,"edger_default",47,6,10,5,914521.5
13258,274,263,11,1720,0.152906976744186,0.95985401459854,0.0401459854014599,0.1,0.343532424545075,0.85,0,3,120,3526,0.998298355076574,"TMMwsp",TRUE,FALSE,1.20757523025763,"ctc_pipeline",47,7,20,5,1180438.5
9732,288,275,13,1720,0.159883720930233,0.954861111111111,0.0451388888888889,0.1,0.330875166476533,0.85,0,0,114,0,NA,"TMMwsp",TRUE,FALSE,1.15114491977137,"ablate_exclusive",47,7,20,5,1180438.5
5447,261,250,11,1720,0.145348837209302,0.957854406130268,0.0421455938697318,0.05,0.283987785347963,0.725,0,0,89,0,NA,"TMM",TRUE,FALSE,0.748075814198052,"edger_default",47,7,20,5,1180438.5
13021,308,298,10,1720,0.173255813953488,0.967532467532468,0.0324675324675325,0.1,0.343751651672952,1,0,0,120,3489,1,"TMMwsp",TRUE,FALSE,1.23198310090338,"ctc_pipeline",47,8,50,5,999608.5
9532,321,307,14,1720,0.178488372093023,0.956386292834891,0.043613707165109,0.1,0.334196278337874,1,0,0,120,0,NA,"TMMwsp",TRUE,FALSE,1.1791843908176,"ablate_exclusive",47,8,50,5,999608.5
4934,309,298,11,1720,0.173255813953488,0.964401294498382,0.0355987055016181,0.05,0.304168477908922,1,0,0,120,0,NA,"TMM",TRUE,FALSE,0.697070265662333,"edger_default",47,8,50,5,999608.5
12886,133,130,3,1720,0.0755813953488372,0.977443609022556,0.0225563909774436,0.1,0.254100890713275,0,0.00251889168765743,0,15,3573,0.995801847187238,"TMMwsp",TRUE,FALSE,1.23130306944801,"ctc_pipeline",48,1,0.1,5,998300.5
9313,152,142,10,1720,0.0825581395348837,0.93421052631579,0.0657894736842105,0.1,0.245397206230977,0,0.00251889168765743,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.17699355535858,"ablate_exclusive",48,1,0.1,5,998300.5
5120,135,129,6,1720,0.075,0.955555555555556,0.0444444444444444,0.05,0.224115609440265,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.787970822076421,"edger_default",48,1,0.1,5,998300.5
12264,103,98,5,1720,0.0569767441860465,0.951456310679612,0.0485436893203883,0.1,0.23595058513562,0,0,0,44,3763,0.988307201700771,"TMMwsp",TRUE,FALSE,1.27304668629215,"ctc_pipeline",48,2,0.5,5,775336.5
8501,111,104,7,1720,0.0604651162790698,0.936936936936937,0.0630630630630631,0.1,0.226005742868021,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.20851364393477,"ablate_exclusive",48,2,0.5,5,775336.5
4232,113,106,7,1720,0.0616279069767442,0.938053097345133,0.0619469026548673,0.05,0.203844486386281,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.708946775586475,"edger_default",48,2,0.5,5,775336.5
11633,91,89,2,1720,0.0517441860465116,0.978021978021978,0.021978021978022,0.1,0.237482227171886,0,0,0,60,3860,0.984455958549223,"TMMwsp",TRUE,FALSE,1.37262364897012,"ctc_pipeline",48,3,1,5,910865.5
7773,110,103,7,1720,0.0598837209302326,0.936363636363636,0.0636363636363636,0.1,0.225269515043584,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.2989828067888,"ablate_exclusive",48,3,1,5,910865.5
3754,101,99,2,1720,0.0575581395348837,0.98019801980198,0.0198019801980198,0.05,0.197269878764729,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.791510978659217,"edger_default",48,3,1,5,910865.5
11937,128,122,6,1720,0.0709302325581395,0.953125,0.046875,0.1,0.248189993117986,0,0,0,96,3880,0.977835051546392,"TMMwsp",TRUE,FALSE,1.38135153177843,"ctc_pipeline",48,4,2,5,708854
8057,141,134,7,1720,0.077906976744186,0.950354609929078,0.049645390070922,0.1,0.234940454302715,0,0,0,10,0,NA,"TMMwsp",TRUE,FALSE,1.30139393347255,"ablate_exclusive",48,4,2,5,708854
4040,135,129,6,1720,0.075,0.955555555555556,0.0444444444444444,0.05,0.205223926199185,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.800051861038745,"edger_default",48,4,2,5,708854
12652,121,119,2,1720,0.0691860465116279,0.983471074380165,0.0165289256198347,0.1,0.270440822141058,0.00833333333333333,0,0,111,3777,0.980672491395287,"TMMwsp",TRUE,FALSE,1.28688012630261,"ctc_pipeline",48,5,5,5,964479
8875,129,124,5,1720,0.072093023255814,0.961240310077519,0.0387596899224806,0.1,0.247995884634654,0.00833333333333333,0,0,38,0,NA,"TMMwsp",TRUE,FALSE,1.2218989845266,"ablate_exclusive",48,5,5,5,964479
4683,124,122,2,1720,0.0709302325581395,0.983870967741935,0.0161290322580645,0.05,0.211287962803993,0.00833333333333333,0,0,2,0,NA,"TMM",TRUE,FALSE,0.781841025746563,"edger_default",48,5,5,5,964479
12408,138,127,11,1720,0.0738372093023256,0.920289855072464,0.0797101449275362,0.1,0.297842393534462,0.0333333333333333,0,0,120,3597,0.992215735335001,"TMMwsp",TRUE,FALSE,1.28308504889588,"ctc_pipeline",48,6,10,5,782836
8811,158,145,13,1720,0.0843023255813953,0.917721518987342,0.0822784810126582,0.1,0.282206021519131,0.0666666666666667,0,0,92,0,NA,"TMMwsp",TRUE,FALSE,1.22363281158649,"ablate_exclusive",48,6,10,5,782836
4233,142,131,11,1720,0.0761627906976744,0.922535211267606,0.0774647887323944,0.05,0.216612163071453,0.0416666666666667,0,0,9,0,NA,"TMM",TRUE,FALSE,0.709588056072343,"edger_default",48,6,10,5,782836
13403,257,241,16,1720,0.140116279069767,0.937743190661479,0.0622568093385214,0.1,0.348422811829318,0.7,0,0,120,3522,0.998864281658149,"TMMwsp",TRUE,FALSE,1.16083815318086,"ctc_pipeline",48,7,20,5,1173196.5
9881,281,257,24,1720,0.149418604651163,0.914590747330961,0.0854092526690391,0.1,0.330126090324993,0.741666666666667,0,0,116,0,NA,"TMMwsp",TRUE,FALSE,1.09937883163263,"ablate_exclusive",48,7,20,5,1173196.5
5607,253,239,14,1720,0.138953488372093,0.944664031620553,0.0553359683794466,0.05,0.298350406442673,0.7,0,0,102,0,NA,"TMM",TRUE,FALSE,0.719987435902775,"edger_default",48,7,20,5,1173196.5
12167,267,255,12,1720,0.148255813953488,0.955056179775281,0.0449438202247191,0.1,0.331654338691549,0.991666666666667,0,0,120,3760,1,"TMMwsp",TRUE,FALSE,1.30336950285782,"ctc_pipeline",48,8,50,5,642137
8407,286,269,17,1720,0.156395348837209,0.94055944055944,0.0594405594405594,0.1,0.321194616502841,0.991666666666667,0,0,120,0,NA,"TMMwsp",TRUE,FALSE,1.24891722279433,"ablate_exclusive",48,8,50,5,642137
4051,259,250,9,1720,0.145348837209302,0.965250965250965,0.0347490347490347,0.05,0.278641917780018,0.916666666666667,0,0,110,0,NA,"TMM",TRUE,FALSE,0.742469109098333,"edger_default",48,8,50,5,642137
11628,94,91,3,1720,0.052906976744186,0.968085106382979,0.0319148936170213,0.1,0.225139833304281,0,0,0,14,3764,0.996280552603613,"TMMwsp",TRUE,FALSE,1.36750519156536,"ctc_pipeline",49,1,0.1,5,823407
7864,115,111,4,1720,0.0645348837209302,0.965217391304348,0.0347826086956522,0.1,0.219726540850135,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.29598639539552,"ablate_exclusive",49,1,0.1,5,823407
3732,104,101,3,1720,0.0587209302325581,0.971153846153846,0.0288461538461538,0.05,0.190994969660647,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.754076775945862,"edger_default",49,1,0.1,5,823407
12669,134,133,1,1720,0.0773255813953488,0.992537313432836,0.00746268656716418,0.1,0.256204704242506,0,0,0,44,3552,0.987612612612613,"TMMwsp",TRUE,FALSE,1.25559780116293,"ctc_pipeline",49,2,0.5,5,836453
9117,147,145,2,1720,0.0843023255813953,0.986394557823129,0.0136054421768707,0.1,0.245334666667542,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.19741485307506,"ablate_exclusive",49,2,0.5,5,836453
4630,140,139,1,1720,0.0808139534883721,0.992857142857143,0.00714285714285714,0.05,0.222173637513001,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.707372129886779,"edger_default",49,2,0.5,5,836453
12543,132,126,6,1720,0.0732558139534884,0.954545454545455,0.0454545454545455,0.1,0.253727793850736,0,0.00251889168765743,0,67,3776,0.983845338983051,"TMMwsp",TRUE,FALSE,1.31791854187254,"ctc_pipeline",49,3,1,5,959246
8767,145,135,10,1720,0.0784883720930233,0.931034482758621,0.0689655172413793,0.1,0.240310421411883,0,0.00251889168765743,0,6,0,NA,"TMMwsp",TRUE,FALSE,1.25710546116338,"ablate_exclusive",49,3,1,5,959246
4634,137,130,7,1720,0.0755813953488372,0.948905109489051,0.0510948905109489,0.05,0.212202789649441,0,0.00251889168765743,0,0,0,NA,"TMM",TRUE,FALSE,0.805602840302148,"edger_default",49,3,1,5,959246
12863,138,131,7,1720,0.0761627906976744,0.949275362318841,0.0507246376811594,0.1,0.262901220511352,0,0,0,97,3657,0.97949138638228,"TMMwsp",TRUE,FALSE,1.22547623052746,"ctc_pipeline",49,4,2,5,971229.5
9206,148,139,9,1720,0.0808139534883721,0.939189189189189,0.0608108108108108,0.1,0.250917209654693,0,0,0,22,0,NA,"TMMwsp",TRUE,FALSE,1.1601736015994,"ablate_exclusive",49,4,2,5,971229.5
4806,135,131,4,1720,0.0761627906976744,0.97037037037037,0.0296296296296296,0.05,0.218434554452805,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.699481968457919,"edger_default",49,4,2,5,971229.5
13109,127,123,4,1720,0.0715116279069767,0.968503937007874,0.031496062992126,0.1,0.280457306144764,0,0,0,113,3585,0.979637377963738,"TMMwsp",TRUE,FALSE,1.21336624835328,"ctc_pipeline",49,5,5,5,887706.5
9524,136,128,8,1720,0.0744186046511628,0.941176470588235,0.0588235294117647,0.1,0.258079056205428,0,0,0,40,0,NA,"TMMwsp",TRUE,FALSE,1.15659718092176,"ablate_exclusive",49,5,5,5,887706.5
5068,127,123,4,1720,0.0715116279069767,0.968503937007874,0.031496062992126,0.05,0.217722804908436,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.723432220834534,"edger_default",49,5,5,5,887706.5
13134,133,126,7,1720,0.0732558139534884,0.947368421052632,0.0526315789473684,0.1,0.31308215816592,0.141666666666667,0,0,120,3605,0.988904299583911,"TMMwsp",TRUE,FALSE,1.25532730357584,"ctc_pipeline",49,6,10,5,1153587.5
9529,169,156,13,1720,0.0906976744186047,0.923076923076923,0.0769230769230769,0.1,0.285569327127688,0.216666666666667,0,0,80,0,NA,"TMMwsp",TRUE,FALSE,1.19810140024192,"ablate_exclusive",49,6,10,5,1153587.5
5204,132,125,7,1720,0.0726744186046512,0.946969696969697,0.053030303030303,0.05,0.233177710591211,0.1,0,0,21,0,NA,"TMM",TRUE,FALSE,0.765387608831969,"edger_default",49,6,10,5,1153587.5
12707,247,236,11,1720,0.137209302325581,0.955465587044534,0.0445344129554656,0.1,0.339363232403724,0.716666666666667,0.0026525198938992,6,120,3687,0.995389205315975,"TMMwsp",TRUE,FALSE,1.27749066833048,"ctc_pipeline",49,7,20,5,1028393
9020,265,245,20,1720,0.142441860465116,0.924528301886792,0.0754716981132075,0.1,0.316480203214461,0.725,0.0026525198938992,0,103,0,NA,"TMMwsp",TRUE,FALSE,1.22458845243789,"ablate_exclusive",49,7,20,5,1028393
4881,211,199,12,1720,0.115697674418605,0.943127962085308,0.0568720379146919,0.05,0.259689748445907,0.441666666666667,0.0026525198938992,0,57,0,NA,"TMM",TRUE,FALSE,0.827062077234826,"edger_default",49,7,20,5,1028393
11919,266,255,11,1720,0.148255813953488,0.958646616541353,0.0413533834586466,0.1,0.323137768899959,0.95,0,0,120,3776,1,"TMMwsp",TRUE,FALSE,1.29646260818671,"ctc_pipeline",49,8,50,5,621326
8143,293,274,19,1720,0.159302325581395,0.935153583617747,0.0648464163822526,0.1,0.31155524613836,0.975,0,0,120,0,NA,"TMMwsp",TRUE,FALSE,1.22714674205016,"ablate_exclusive",49,8,50,5,621326
3952,261,251,10,1720,0.14593023255814,0.961685823754789,0.0383141762452107,0.05,0.271982970645744,0.95,0,0,115,0,NA,"TMM",TRUE,FALSE,0.71963130050719,"edger_default",49,8,50,5,621326
12022,116,110,6,1720,0.063953488372093,0.948275862068966,0.0517241379310345,0.1,0.241626239055963,0,0.00245700245700246,0,11,3791,0.997098390925877,"TMMwsp",TRUE,FALSE,1.28773147340655,"ctc_pipeline",50,1,0.1,5,640202.5
8231,136,126,10,1720,0.0732558139534884,0.926470588235294,0.0735294117647059,0.1,0.236735171147253,0,0,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.22298742203006,"ablate_exclusive",50,1,0.1,5,640202.5
3889,121,115,6,1720,0.0668604651162791,0.950413223140496,0.0495867768595041,0.05,0.206408373440712,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.717833102107438,"edger_default",50,1,0.1,5,640202.5
12725,133,126,7,1720,0.0732558139534884,0.947368421052632,0.0526315789473684,0.1,0.249855840815775,0,0.00245098039215686,0,37,3670,0.98991825613079,"TMMwsp",TRUE,FALSE,1.27308897577386,"ctc_pipeline",50,2,0.5,5,882287
9055,143,136,7,1720,0.0790697674418605,0.951048951048951,0.048951048951049,0.1,0.239975290383232,0,0.00245098039215686,0,0,0,NA,"TMMwsp",TRUE,FALSE,1.21326095027652,"ablate_exclusive",50,2,0.5,5,882287
4721,143,137,6,1720,0.0796511627906977,0.958041958041958,0.041958041958042,0.05,0.216477875451598,0,0.00245098039215686,0,0,0,NA,"TMM",TRUE,FALSE,0.74916763733578,"edger_default",50,2,0.5,5,882287
12322,124,121,3,1720,0.0703488372093023,0.975806451612903,0.0241935483870968,0.1,0.258287224255726,0,0,0,54,3700,0.985945945945946,"TMMwsp",TRUE,FALSE,1.31380370673774,"ctc_pipeline",50,3,1,5,967987.5
8622,134,130,4,1720,0.0755813953488372,0.970149253731343,0.0298507462686567,0.1,0.245933954808175,0,0,0,2,0,NA,"TMMwsp",TRUE,FALSE,1.25824334048747,"ablate_exclusive",50,3,1,5,967987.5
4535,125,123,2,1720,0.0715116279069767,0.984,0.016,0.05,0.225452377770138,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.807649992441245,"edger_default",50,3,1,5,967987.5
12009,75,74,1,1720,0.0430232558139535,0.986666666666667,0.0133333333333333,0.1,0.229249309648896,0,0,0,80,3876,0.981166150670795,"TMMwsp",TRUE,FALSE,1.35769652962051,"ctc_pipeline",50,4,2,5,645407.5
8133,91,89,2,1720,0.0517441860465116,0.978021978021978,0.021978021978022,0.1,0.213561804504951,0,0,0,7,0,NA,"TMMwsp",TRUE,FALSE,1.2992485079955,"ablate_exclusive",50,4,2,5,645407.5
3698,83,82,1,1720,0.0476744186046512,0.987951807228916,0.0120481927710843,0.05,0.190636667702655,0,0,0,0,0,NA,"TMM",TRUE,FALSE,0.731733343094757,"edger_default",50,4,2,5,645407.5
13026,149,141,8,1720,0.0819767441860465,0.946308724832215,0.0536912751677852,0.1,0.299532776587125,0,0.00258397932816537,0,118,3630,0.985123966942149,"TMMwsp",TRUE,FALSE,1.19473190648022,"ctc_pipeline",50,5,5,5,1118481
9396,161,151,10,1720,0.0877906976744186,0.937888198757764,0.062111801242236,0.1,0.279871895799953,0,0.00258397932816537,0,64,0,NA,"TMMwsp",TRUE,FALSE,1.13564228703655,"ablate_exclusive",50,5,5,5,1118481
5040,152,145,7,1720,0.0843023255813953,0.953947368421053,0.0460526315789474,0.05,0.223179988118834,0,0.00258397932816537,0,0,0,NA,"TMM",TRUE,FALSE,0.708301735499906,"edger_default",50,5,5,5,1118481
12362,134,125,9,1720,0.0726744186046512,0.932835820895522,0.0671641791044776,0.1,0.292309494342759,0.0166666666666667,0,0,117,3776,0.991260593220339,"TMMwsp",TRUE,FALSE,1.28846087710027,"ctc_pipeline",50,6,10,5,831454.5
8586,152,140,12,1720,0.0813953488372093,0.921052631578947,0.0789473684210526,0.1,0.275236536500815,0.05,0,0,84,0,NA,"TMMwsp",TRUE,FALSE,1.22168200076652,"ablate_exclusive",50,6,10,5,831454.5
4364,138,129,9,1720,0.075,0.934782608695652,0.0652173913043478,0.05,0.21133060755162,0.00833333333333333,0,0,7,0,NA,"TMM",TRUE,FALSE,0.749854102713821,"edger_default",50,6,10,5,831454.5
